"Unheard","Erin Kökdil","United States","2016","6 min","https://www.idfa.nl/en/film/0d288ede-1a09-42c6-a796-c2516de23243/unheard?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Unit 25","Alejo Hoijman","Argentina, Spain","2008","93 min","https://www.idfa.nl/en/film/d46542bd-cd1a-49a8-a421-88580aff0945/unit-25?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Via Dolorosa","Menno Otten","Netherlands","2013","15 min","https://www.idfa.nl/en/film/d1fb42bf-703b-447c-994b-c687ca181951/via-dolorosa?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Victim of Geography","Doug Aubrey","Scotland","1999","100 min","https://www.idfa.nl/en/film/a5e40353-8eff-4791-9c92-4bd9592140ff/victim-of-geography?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Voice of a Nation: My Journey Through Afghanistan","Jawed Taiman","Afghanistan","2012","52 min","https://www.idfa.nl/en/film/84521f1a-3bae-4622-b64c-e2c71e95d13a/voice-of-a-nation-my-journey-through-afghanistan?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Waiting for Fidel","Michael Rubbo","Canada","1974","58 min","https://www.idfa.nl/en/film/787a18b7-be19-473f-99f4-326ae3754bb6/waiting-for-fidel?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"We Are Boys","Tomas Kaan","Netherlands","2009","17 min","https://www.idfa.nl/en/film/bb378737-51a0-4ca7-9fb6-e6a29b91177e/we-are-boys?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Welcome to Pine Point","Paul Shoebridge, Michael Simons","Canada","2010","50 min","https://www.idfa.nl/en/film/8c6127bc-501e-4fb7-bdf6-3b87941543f7/welcome-to-pine-point?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Welcome to the World","Brian Hill","England","2012","58 min","https://www.idfa.nl/en/film/5b75734b-4ca0-4f6d-b4cd-60b12dd328d0/welcome-to-the-world?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"What Barry Says","Simon Robson","England","2004","3 min","https://www.idfa.nl/en/film/eb07c940-50c4-4b73-9208-e7c80cb68ace/what-barry-says?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"When Hari Got Married","Ritu Sarin, Tenzing Sonam","India, England, United States","2012","75 min","https://www.idfa.nl/en/film/10f99f06-a8cf-41a8-9f47-220b00aab31d/when-hari-got-married?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"When Will This Wind Stop","Aniela Astrid Gabryel","Poland","2016","66 min","https://www.idfa.nl/en/film/80b3eae3-86ad-43de-ba25-469adb2c31c0/when-will-this-wind-stop?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Where the Condors Fly","Carlos Klein","Chile, Switzerland, Germany","2012","90 min","https://www.idfa.nl/en/film/5fc1103f-315e-422a-bb96-47d8132a2362/where-the-condors-fly?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"White Soldier","Danielle Zini","Israel, Netherlands","2013","55 min","https://www.idfa.nl/en/film/25530fdd-ec21-4839-85c6-d6578fc019c8/white-soldier?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Who Will Be a Gurkha","Kesang  Tseten Lama","Nepal, England, Norway, Finland","2012","75 min","https://www.idfa.nl/en/film/b61ad693-9015-432f-af03-4d156ec9199b/who-will-be-a-gurkha?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"The Wild West","Susan Koenen","Netherlands","2010","50 min","https://www.idfa.nl/en/film/e1f86aa0-1f2f-4c49-ad9f-4e8a838fc343/the-wild-west?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"The Wilderness Downtown","Chris Milk","United States","2010","10 min","https://www.idfa.nl/en/film/1e4ec907-dc85-4cfe-9cc3-84c95448edd8/the-wilderness-downtown?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Witness 360: 7/7","Darren Emerson","England","2015","13 min","https://www.idfa.nl/en/film/fdaab70a-b1d8-467b-9123-399dbc1d06fb/witness-360-7-7?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Wrong Time Wrong Place","John Appel","Netherlands","2012","80 min","https://www.idfa.nl/en/film/8db9af70-2058-409a-8e8b-e911b2098a55/wrong-time-wrong-place?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Yaren and the Sun","Joren Slaets, Renate Raman","Belgium","2021","19 min","https://www.idfa.nl/en/film/14e9791f-08e3-46bb-bbd9-f67b5883a2b8/yaren-and-the-sun?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Yuban (Live Earth)","Yaasib Alvaro Vazquez Colmenares","Mexico","2011","30 min","https://www.idfa.nl/en/film/4aba82a1-d3c7-459b-8b63-84bb38c83ead/yuban-live-earth?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Yves","Joost Jansen","Belgium","2007","11 min","https://www.idfa.nl/en/film/3e9b7659-354c-4201-88ca-d2d640ac89c3/yves?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"Z32","Avi Mograbi","Israel, France","2008","81 min","https://www.idfa.nl/en/film/a1c0cea7-a094-41a5-a906-e578b3da7f20/z32?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"‘Now something  is slowly changing’","mint film office","Netherlands","2018","105 min","https://www.idfa.nl/en/film/0178a5fc-62a9-4777-bf5d-8acc3eb75b4f/now-something-is-slowly-changing?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"(Re)(Re)interpretation: Gold Town","Shigeo Arikawa","Japan","2017","13 min","https://www.idfa.nl/en/film/7725463f-1a35-454b-aa1c-fc8a80105448/rereinterpretation-gold-town?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"-22.7°C","Jan Kounen","France","2019","8 min","https://www.idfa.nl/en/film/c84c1633-08bb-4fef-8f3a-135afd1019d0/22-7-c?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"10 Gears of Change","Lloyd Ross","South Africa","2004","48 min","https://www.idfa.nl/en/film/437e7dbb-2aa7-4706-b1e4-eb113f682f2e/10-gears-of-change?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"180cc","René van Zundert","Netherlands","2018","17 min","https://www.idfa.nl/en/film/26e4faea-ad1d-4226-a4af-a75c3491bbc3/180cc?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"200000 Phantôms","Jean-Gabriel Périot","France","2007","10 min","https://www.idfa.nl/en/film/5aaddebb-b065-4796-adf8-b26c5ecc7362/200000-phantôms?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"37 Uses For a Dead Sheep","Ben Hopkins","England","2006","85 min","https://www.idfa.nl/en/film/d3533d31-3fa1-4b5d-b654-871d87ab3119/37-uses-for-a-dead-sheep?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"4.1 Miles","Daphne Matziaraki","United States","2016","22 min","https://www.idfa.nl/en/film/2e454601-cdf4-4381-835f-71a9833e7ba4/4-1-miles?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
"69: Love Sex Senior","Menna Laura Meijer","Netherlands","2013","90 min","https://www.idfa.nl/en/film/7cc2078e-86c2-4f6b-83fe-9f49343abbfa/69-love-sex-senior?filters[tvPrice]=Free&collectionType=idfa","2023-01-01"
